43073010,MONTERREY SENDERO,REGIONAL NORESTE,DIRECCION DIVISIONAL NORTE,AFORE,MONTERREY,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43073020,MONTERREY MITRAS,REGIONAL NORESTE,DIRECCION DIVISIONAL NORTE,AFORE,MONTERREY,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43073030,MONTERREY LEONES,REGIONAL NORESTE,DIRECCION DIVISIONAL NORTE,AFORE,MONTERREY,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43073040,MONTERREY VALLE ALTO,REGIONAL NORESTE,DIRECCION DIVISIONAL NORTE,AFORE,MONTERREY,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43072130,MONTERREY SANTA LUCIA,REGIONAL NORESTE,DIRECCION DIVISIONAL NORTE,AFORE,MONTERREY,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43070850,TAMPICO,REGIONAL NORESTE,DIRECCION DIVISIONAL NORTE,AFORE,TAMPICO,"Av. Hidalgo 2808 local 5 entre Robles y Fresnos, col. Águila, CP 89230, Tampico Tamps."
43072530,TAMPICO ALTAMIRA,REGIONAL NORESTE,DIRECCION DIVISIONAL NORTE,AFORE,TAMPICO,"Av. Hidalgo 2808 local 5 entre Robles y Fresnos, col. Águila, CP 89230, Tampico Tamps."
43072440,MONTERREY FUNDIDORA,REGIONAL NORESTE,DIRECCION DIVISIONAL NORTE,AFORE,MONTERREY,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43071442,U. CD VICTORIA,REGIONAL NORESTE,DIRECCION DIVISIONAL NORTE,AFORE,CD VICTORIA,"Cristóbal Colón # 934, L5 y L11, Colonia Morelos  C.P. 87050, Ciudad Victoria, Tamaulipas"
43009909,REGIONAL NORESTE,REGIONAL NORESTE,DIRECCION DIVISIONAL NORTE,AFORE,MONTERREY,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
42040640,CD. JUAREZ ATLANTIS,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,CIUDAD JUAREZ,"Av. Paseo Triunfo de la República no.3340, Edifico Atlantis, Col. Partido Romero, CP 32030, Cd. Juárez Chihuahua"
42041810,CD. JUAREZ BARRANCAS,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,CIUDAD JUAREZ,"Av. Paseo Triunfo de la República no.3340, Edifico Atlantis, Col. Partido Romero, CP 32030, Cd. Juárez Chihuahua"
42067020,JUAREZ PASO DEL NORTE,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,CIUDAD JUAREZ,"Av. Paseo Triunfo de la República no.3340, Edifico Atlantis, Col. Partido Romero, CP 32030, Cd. Juárez Chihuahua"
42067010,JUAREZ CHAMIZAL,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,CIUDAD JUAREZ,"Av. Paseo Triunfo de la República no.3340, Edifico Atlantis, Col. Partido Romero, CP 32030, Cd. Juárez Chihuahua"
43070870,TORREON,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,TORREÓN,"Bvld. Independencia no.851, Col. Granjas San Isidro,  CP 27100, Torreón Coahuila"
42008000,TORREON COMARCA,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,TORREÓN,"Bvld. Independencia no.851, Col. Granjas San Isidro,  CP 27100, Torreón Coahuila"
42040670,CHIHUAHUA,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,CHIHUAHUA,"Av. las Américas no. 1601,  col. Panamericana, CP 31210, Chihuahua Chihuahua"
42042270,CHIHUAHUA VILLA,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,CHIHUAHUA,"Av. las Américas no. 1601,  col. Panamericana, CP 31210, Chihuahua Chihuahua"
42008020,CHIHUAHUA PARRAL,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,CHIHUAHUA,"Av. las Américas no. 1601,  col. Panamericana, CP 31210, Chihuahua Chihuahua"
42008010,DURANGO,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,DURANGO,"20 De Noviembre ote #2010 ""A"", Col Guillermina, CP 34270, Durango Durango"
42060710,CULIACAN,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,CULIACAN,"Av. Insurgentes sur 847 local  1 y 2, col. Centro, CP 80000, Culiacán Sin. "
42062560,CULIACAN HUMAYA,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,CULIACAN,"Av. Insurgentes sur 847 local  1 y 2, col. Centro, CP 80000, Culiacán Sin. "
42060720,U. LOS MOCHIS,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,LOS MOCHIS,Angel Flores Num 119-7 Nte Altos Colonia  Centro Cp 81200 Los Mochis Sin.
42000999,REGIONAL NOROESTE,REGIONAL NOROESTE,DIRECCION DIVISIONAL NORTE,AFORE,CIUDAD JUAREZ,"Av. Paseo Triunfo de la República no.3340, Edifico Atlantis, Col. Partido Romero, CP 32030, Cd. Juárez Chihuahua"
43070820,MATAMOROS,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,MATAMOROS,"Av. Hidalgo 5 y 6 s/n local 6, col. Centro, CP 87300, Matamoros Tamps."
43071441,NUEVO LAREDO,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,NUEVO LAREDO,"Avenida Paseo Colón núm. 3554, Lote 7-A y fracción del lote 7-B,  col. Jardín 2ª Secc. CP 88260, Nuevo Laredo Tamps. "
43070940,MONTERREY CENTRO,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,CORPORATIVO MONTERREY PISO 3,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43070980,MONTERREY SAN PEDRO,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,CORPORATIVO MONTERREY PISO 3,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43071830,MONTERREY SAN NICOLAS,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,CORPORATIVO MONTERREY PISO 3,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43076950,MONTERREY LAS TORRES,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,CORPORATIVO MONTERREY PISO 3,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43072510,REYNOSA FRONTERA,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,REYNOSA,"Av del Vergel n.700  Local F, Fraccionamiento Valle del Vergel Reynosa Tamaulipas CP 88730"
43072470,MONTERREY SULTANA,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,CORPORATIVO MONTERREY PISO 3,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43071820,MONTERREY CUMBRES,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,CORPORATIVO MONTERREY PISO 3,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43070990,MONTERREY GUADALUPE,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,CORPORATIVO MONTERREY PISO 3,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43078030,MONTERREY TECNOLOGICO,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,CORPORATIVO MONTERREY PISO 3,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
43070910,SALTILLO,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,SALTILLO,"Avenida San Ángel No. 240, Modulo B Primer Piso (Plaza San Angel) Fraccionamiento Rancho la Peña, CP 25210 Saltillo, Coahuila "
43078050,SALTILLO MONTERREAL,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,SALTILLO,"Avenida San Ángel No. 240, Modulo B Primer Piso (Plaza San Angel) Fraccionamiento Rancho la Peña, CP 25210 Saltillo, Coahuila "
42008030,MONCLOVA,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,MONCLOVA,"Blvd. Harold R Pape #910 Col. Guadalupe Monclova Coahuila, CP 25750"
43000999,REGIONAL NORTE,REGIONAL NORTE,DIRECCION DIVISIONAL NORTE,AFORE,CORPORATIVO MONTERREY PISO 3,"Doctor Coss 731, Colonia Centro, CP 64000  Monterrey,  Nuevo León"
48260500,GUADALAJARA TLAQUEPAQUE,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-12," Av. Chapultepec Norte no. 15, PB, pisos 12 y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
48262460,EL SALTO,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-12," Av. Chapultepec Norte no. 15, PB, pisos 12 y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
48260520,GUADALAJARA PATRIA,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-12," Av. Chapultepec Norte no. 15, PB, pisos 12y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
48262000,GUADALAJARA CENTRO,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-12," Av. Chapultepec Norte no. 15, PB, pisos 12 y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
48262620,GUADALAJARA TONALA,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-14," Av. Chapultepec Norte no. 15, PB, pisos 14 y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
48262610,GUADALAJARA MINERVA,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-14," Av. Chapultepec Norte no. 15, PB, pisos 12-14 y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
48268150,COUNTRY CLUB,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-14," Av. Chapultepec Norte no. 15, PB, pisos 14 y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
48262650,GUADALAJARA AJIJIC,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-12," Av. Chapultepec Norte no. 15, PB, pisos 12 y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
48262670,ARANDAS,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-14," Av. Chapultepec Norte no. 15, PB, pisos 14 y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
48008340,CHAPALA,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-14," Av. Chapultepec Norte no. 15, PB, pisos 14 y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
48262220,JALISCO,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-14," Av. Chapultepec Norte no. 15, PB, pisos 14 y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
48262210,COLIMA,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,COLIMA PB,"Vicente Guerrero 610 Local 4, col. Centro, CP 28000, Colima "
42062040,MAZATLAN,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,MAZATLAN PB,"Av. Insurgentes y Calle Zeus #2786. Col Villas del Estereo. Cp 82156, Mazatlan"
42062050,VALLARTA,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,PUERTO VALLARTA PB,"Local Comercial SUB-B3 Plaza Comercial PENINSULA, Francisco Median Ascencio #2485, Rio Pitillal, Zona Hotelero Norte CP 48333, Puerto Vallarta, Jalisco."
42062060,U. TEPIC,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,TEPIC PB,"Avenida Insurgentes No. 127-A, entre las calles Padre Enrique Mejía (URES) y San Luis en la Zona Centro de la Ciudad de Tepic, Nayari CP 63000"
48000999,REGIONAL OCCIDENTE,REGIONAL OCCIDENTE,DIRECCION DIVISIONAL NORTE,AFORE,GUADALAJARA P-22," Av. Chapultepec Norte no. 15, PB, pisos 12-14 y 22B, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco."
47101101,INDEPENDENCIA,REGIONAL PENSIONES,DIRECCION REGIONAL DE NEGOCIOS DE GOBIERNO Y PENSIONES,PRESTAMOS,NUEVO CORPORATIVO TIJUANA,Paseo de los Héroes #2410 Esquina Clemente Orozco Col. Zona Rio de la Ciudad de Tijuana S/N Edificio Paseo Palmas locales 102 y 400 CP 22230
45000200,POLITECNICO,REGIONAL PENSIONES,DIRECCION REGIONAL DE NEGOCIOS DE GOBIERNO Y PENSIONES,PRESTAMOS,SALINILLAS,"Presa Salinillas # 370 Piso 9 int. 901 y 903, col. Irrigación, CP 11500, del. Miguel Hidalgo, México D.F. "
45000300,PACIFICO,REGIONAL PENSIONES,DIRECCION REGIONAL DE NEGOCIOS DE GOBIERNO Y PENSIONES,PRESTAMOS,GUADALAJARA PB,"Av. Chapultepec Norte no. 15 Piso 21 Suite 6, col. Ladrón de Guevara, CP 44600, Guadalajara Jalisco"
45000700,MONTERREY LINARES,REGIONAL PENSIONES,DIRECCION REGIONAL DE NEGOCIOS DE GOBIERNO Y PENSIONES,PRESTAMOS,CORPORATIVO MONTERREY PB,"Doctor Coss 731, Colonia Centro, CP 64000 en la Ciudad de Monterrey, Estado de Nuevo León"
45000900,LOS PINOS,REGIONAL PENSIONES,DIRECCION REGIONAL DE NEGOCIOS DE GOBIERNO Y PENSIONES,PRESTAMOS,HAMBURGO,"Hamburgo #206 Piso 1 er piso Col. Juárez, Delegación Cuauhtemoc, C.P. 06600, México, Distrito Federal. "
45000009,REGIONAL PENSIONES,REGIONAL PENSIONES,DIRECCION REGIONAL DE NEGOCIOS DE GOBIERNO Y PENSIONES,PENSIONES,VIADUCTO,"Insurgentes Sur 546 Piso 3, col. Roma Sur, CP 06760, del. Cuauhtemoc, México D.F."
41010140,VERACRUZ,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,VERACRUZ, Bvld Adolfo Ruiz Cortinez L7 y 8 #2202 Fracc. Costa de Oro Boca del Rio Veracruz Ver. CP 94294 Edificio Bussines Center Veracruz
41010143,COSTA DEL SOL,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,VERACRUZ, Bvld Adolfo Ruiz Cortinez L7 y 8 #2202 Fracc. Costa de Oro Boca del Rio Veracruz Ver. CP 94294 Edificio Bussines Center Veracruz
41017060,CAMPECHE,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,CAMPECHE,"Avenida Maria Lavalle Urbina #13 Locales 201-203, Sector Fundadores, Area Ah – Kim- Pech, C.P. 24010, San Francisco de Campeche, Campeche"
41010050,TUXTLA GUTIERREZ,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,TUXTLA,"Calle 6a Sur pte. 1248 Piso 1 Entre 11 Y 12 pte. col. La Lomita, CP 29060, Tuxtla Gutiérrez Chis. "
41010020,GRIJALVA,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,VILLAHERMOSA,"Avenida de los ríos no 232-a 3er piso,  fracc. Tabasco 2000,  cp 86035, Villahermosa, Tabasco"
41010070,MERIDA,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,MERIDA,"Paseo Montejo 443-A entre 29 Y 33 Frente Esc. Modelo, col. Centro, CP 97000, Mérida Yuc. "
41012540,MERIDA MONTEJO,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,MERIDA,"Paseo Montejo 443-A entre 29 Y 33 Frente Esc. Modelo, col. Centro, CP 97000, Mérida Yuc. "
41010090,CANCUN,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,CANCUN,"Av Tulúm 18 smzn 2 mzn 1 local  5 y 6, col. Centro, CP 77501, Cancún Quintana Roo"
41017040,TULUM,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,CANCUN,"Av Tulúm 18 smzn 2 mzn 1 local  5 y 6, col. Centro, CP 77501, Cancún Quintana Roo"
41010160,COATZACOALCOS,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,COATZACOALCOS,"Gutiérrez Zamora #325, Colonia Centro, C.P. 96400, Coatzacoalcos Ver. "
47102060,TLAXCALA,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,TLAXCALA,"Blvd. Sta. Ana -Tlaxcala 194 Pza. Premier Loc 22 A 24, col. Industrial Sta. Ana Chiautempan, CP 90800, Tlaxcala Tlax. "
41016960,PUEBLA LA NORIA,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,PUEBLA,"Blvd. Esteban de Antuñano 2702 PB, Mezzanine y  P4, Col Ampliación Reforma Sur, CP 72160, Puebla Pue."
41018342,CHOLULA,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,PUEBLA,"Blvd. Esteban de Antuñano 2702 PB, Mezzanine y  P4, Col Ampliación Reforma Sur, CP 72160, Puebla Pue."
41018343,ATLIXCO,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,PUEBLA,"Blvd. Esteban de Antuñano 2702 PB, Mezzanine y  P4, Col Ampliación Reforma Sur, CP 72160, Puebla Pue."
45000500,U. XALAPA,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,XALAPA,Av de las Americas N. 296 oficinas 12 y 13 Col Maria Esther  Zuno CP 91030 Xalapa Veracruz
41016980,U. CORDOBA,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,CORDOBA,"AVENIDA NUEVE CALLE 16 # 1600 INTERIOR 4 COL. SAN JOSE, CP. 94560"
41010091,U. COZUMEL,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,COZUMEL,"Avenida Juárez #998 esquina Av. Norte, Col.  Adolfo López Mateos, C.P. 7766 Cozumel, Quintana Roo."
41017080,MONTE ALBAN,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,OAXACA,"Heroico Colegio Militar # 321 B, Colonia Reforma, CP 68050, Ciudad de Oaxaca de Juárez, Oaxaca "
41010099,REGIONAL SURESTE,REGIONAL SURESTE,DIRECCION DIVISIONAL SUR,AFORE,MERIDA,"Paseo Montejo 443-A entre 29 Y 33 Frente Esc. Modelo, col. Centro, CP 97000, Mérida Yuc. "
48260330,IRAPUATO,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,IRAPUATO,"Prol. Av. Guerrero 2001 esq. av. 5 Edif. Byblos PB, col. Gámez, CP 36650, Irapuato Gto. "
48260310,CELAYA,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,CELAYA,"Blvd Adolfo López Mateos 1401 pte. col. Renacimiento, CP 38040, Celaya Gto. "
48260350,MODULO AT'N CLIENTES LEON,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,LEON PLANTA BAJA MODULO AT'N A CLIENTES,"Boulevard Vasco de Quiroga no. 101, esq. Blvd. Adolfo López Mateos, PLANTA BAJA, col. Los Gavilanes, CP37270, León Gto. "
48262260,BAJIO,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,LEON 5TO PISO,"Boulevard Vasco de Quiroga no. 101, esq. Blvd. Adolfo López Mateos, int. 508-509, col. Los Gavilanes, CP37270, León Gto. "
48260350,LEON,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,LEON 5TO PISO,"Boulevard Vasco de Quiroga no. 101, esq. Blvd. Adolfo López Mateos, int. 508-509, col. Los Gavilanes, CP37270, León Gto. "
48260280,MODULO AT'N CLIENTES QUERETARO,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,QUERETARO MODULO AT'N A CLIENTES,"Blvd. Bernardo Quintana Arrioja # 4100, Fraccionamiento Alamos 3 seccion 5 piso. CP 76160, Queretaro, Qro. Plaza Bulevares              "
48260281,CORREGIDORA,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,QUERETARO  ,"Blvd. Bernardo Quintana Arrioja # 4100, Fraccionamiento Alamos 3 seccion 5 piso. CP 76160, Queretaro, Qro. Plaza Bulevares              "
48262630,QUERETARO ACUEDUCTO,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,QUERETARO,"Blvd. Bernardo Quintana Arrioja # 4100, Fraccionamiento Alamos 3 seccion 5 piso. CP 76160, Queretaro, Qro. Plaza Bulevares              "
48260280,QUERETARO,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,QUERETARO,"Blvd. Bernardo Quintana Arrioja # 4100, Fraccionamiento Alamos 3 seccion 5 piso. CP 76160, Queretaro, Qro. Plaza Bulevares              "
47102590,MORELIA MONARCA,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,MORELIA,"Av. Camelinas No. 2139-A Lote 10, Manzana 24, col. Camelinas, CP 58290, Morelia Mich."
43072450,SAN MARCOS,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,AGUASCALIENTES,"Av Convenciones de 1914 Sur 1401 esq. Ayuntamiento, col. Jardines de las Fuentes, CP 20278, Aguascalientes Ags. "
48260430,AGUASCALIENTES,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,AGUASCALIENTES,"Av Convenciones de 1914 Sur 1401 esq. Ayuntamiento, col. Jardines de las Fuentes, CP 20278, Aguascalientes Ags. "
48262640,QUERETARO ARCOS,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,QUERETARO,"Blvd. Bernardo Quintana Arrioja # 4100, Fraccionamiento Alamos 3 seccion 5 piso. CP 76160, Queretaro, Qro. Plaza Bulevares              "
48262680,GUANAJUATO,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,LEON 5TO PISO,"Boulevard Vasco de Quiroga no. 101, esq. Blvd. Adolfo López Mateos, col. Los Gavilanes, CP37270, León Gto. "
48260470,ZACATECAS,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,ZACATECAS,"Calzada Héroes de Chapultepec,  Locales  4 y 5 (PLAZA SCALA)  Colonia Luis Donaldo Colosio, Zona 5, Manzana 53 CP98046, en la Ciudad de Zacatecas, Zac."
45000999,REGIONAL CENTRO,REGIONAL CENTRO,DIRECCION DIVISIONAL NORTE,AFORE,LEON 5TO PISO,"Boulevard Vasco de Quiroga no. 101, esq. Blvd. Adolfo López Mateos, int. 508-509, col. Los Gavilanes, CP37270, León Gto. "
